1,2.000000,-0.454000,1.158000,-48,0.000000,7,8
1,2.000000,-0.474000,1.114000,-48,0.000000,7,8
1,2.000000,-0.767000,1.268000,-47,0.000000,7,8
1,2.000000,-0.845000,1.394000,-46,0.000000,7,8
1,2.000000,-0.942000,1.444000,-47,0.000000,7,8
1,2.000000,-0.747000,1.497000,-45,0.000000,7,8
1,2.000000,-0.806000,1.408000,-46,0.000000,7,8
1,2.000000,-1.118000,0.309000,-45,0.000000,7,8
1,2.000000,-0.918000,0.254000,-44,0.000000,7,8
1,2.000000,-0.991000,0.269000,-46,0.000000,7,8
1,2.000000,-1.123000,0.370000,-46,0.000000,7,8
1,2.000000,-1.357000,0.284000,-46,0.000000,7,8
1,2.000000,-2.148000,0.931000,-45,0.000000,7,8
1,2.000000,-1.724000,0.530000,-45,0.000000,7,8
1,2.000000,-1.387000,0.366000,-45,0.000000,7,8
1,2.000000,-1.270000,0.388000,-45,0.000000,7,8
1,2.000000,-1.899000,0.631000,-45,0.000000,7,8
1,2.000000,-1.885000,0.511000,-46,0.000000,7,8
1,2.000000,-1.636000,0.466000,-45,0.000000,7,8
1,2.000000,-1.709000,0.625000,-45,0.000000,7,8
1,2.000000,-0.532000,1.887000,-47,0.000000,7,8
1,2.000000,-1.504000,0.768000,-49,0.000000,7,8
1,2.000000,-0.591000,2.062000,-49,0.000000,7,8
1,2.000000,-0.454000,1.651000,-49,0.000000,7,8
1,2.000000,-0.669000,1.766000,-49,0.000000,7,8
1,2.000000,-0.552000,1.847000,-50,0.000000,7,8
1,2.000000,-0.962000,1.580000,-49,0.000000,7,8
1,2.000000,-0.376000,0.639000,-48,0.000000,7,8
1,2.000000,-0.122000,0.388000,-48,0.000000,7,8
1,2.000000,-2.207000,0.903000,-45,0.000000,7,8
1,2.000000,-2.090000,0.709000,-45,0.000000,7,8
1,2.000000,-1.943000,0.631000,-46,0.000000,7,8
1,2.000000,-2.017000,0.576000,-46,0.000000,7,8
1,2.000000,-1.899000,0.574000,-45,0.000000,7,8
1,2.000000,-1.606000,0.549000,-46,0.000000,7,8
1,2.000000,-2.046000,0.596000,-47,0.000000,7,8
1,2.000000,-2.002000,0.709000,-45,0.000000,7,8
1,2.000000,-1.606000,0.380000,-46,0.000000,7,8
1,2.000000,-1.211000,0.528000,-45,0.000000,7,8
1,2.000000,-2.075000,0.579000,-45,0.000000,7,8
1,2.000000,-1.650000,0.613000,-45,0.000000,7,8
1,2.000000,-1.021000,0.494000,-44,0.000000,7,8
1,2.000000,-1.299000,0.383000,-43,0.000000,7,8
1,2.000000,-2.002000,0.709000,-45,0.000000,7,8
1,2.000000,-1.563000,0.399000,-49,0.000000,7,8
1,2.000000,-1.182000,0.204000,-47,0.000000,7,8
1,2.000000,-1.475000,0.460000,-47,0.000000,7,8
1,2.000000,-1.768000,0.702000,-53,0.000000,7,8
1,2.000000,-1.724000,0.392000,-46,0.000000,7,8
1,2.000000,-2.354000,0.804000,-46,0.000000,7,8
1,2.000000,-1.563000,0.327000,-46,0.000000,7,8
1,2.000000,-0.884000,0.790000,-46,0.000000,7,8
1,2.000000,-1.416000,0.366000,-47,0.000000,7,8
1,2.000000,-1.636000,0.560000,-49,0.000000,7,8
1,2.000000,-1.914000,0.509000,-47,0.000000,7,8
1,2.000000,-1.665000,0.496000,-44,0.000000,7,8
1,2.000000,-0.630000,2.352000,-45,0.000000,7,8
1,2.000000,-2.134000,0.575000,-51,0.000000,7,8
1,2.000000,-0.947000,2.043000,-43,0.000000,7,8
1,2.000000,-2.236000,0.846000,-45,0.000000,7,8
1,2.000000,-0.845000,0.190000,-44,0.000000,7,8
1,2.000000,-1.592000,0.422000,-50,0.000000,7,8
1,2.000000,-0.933000,0.259000,-42,0.000000,7,8
1,2.000000,-0.552000,0.247000,-41,0.000000,7,8
1,2.000000,-2.563000,0.488000,-55,0.000000,7,8
1,2.000000,-3.228000,0.838000,-54,0.000000,7,8
1,2.000000,-1.606000,0.351000,-44,0.000000,7,8
1,2.000000,-1.929000,0.511000,-43,0.000000,7,8
1,2.000000,-2.119000,0.752000,-42,0.000000,7,8
1,2.000000,-2.280000,0.739000,-45,0.000000,7,8
1,2.000000,-2.119000,0.647000,-46,0.000000,7,8
1,2.000000,-1.958000,0.445000,-48,0.000000,7,8
1,2.000000,-1.738000,0.460000,-45,0.000000,7,8
1,2.000000,-1.782000,0.441000,-52,0.000000,7,8
1,2.000000,-2.207000,0.488000,-46,0.000000,7,8
1,2.000000,-2.339000,0.807000,-45,0.000000,7,8
1,2.000000,-0.864000,2.083000,-42,0.000000,7,8
1,2.000000,-1.899000,0.384000,-44,0.000000,7,8
1,2.000000,-2.266000,0.914000,-54,0.000000,7,8
1,2.000000,-1.592000,0.512000,-53,0.000000,7,8
1,2.000000,-0.728000,0.932000,-48,0.000000,7,8
1,2.000000,-0.767000,1.821000,-47,0.000000,7,8
1,2.000000,-1.157000,2.349000,-45,0.000000,7,8
1,2.000000,-1.020000,1.918000,-45,0.000000,7,8
1,2.000000,-2.134000,0.644000,-46,0.000000,7,8
1,2.000000,-2.031000,0.692000,-45,0.000000,7,8
1,2.000000,-2.031000,0.526000,-45,0.000000,7,8
1,2.000000,-2.500000,0.732000,-45,0.000000,7,8
1,2.000000,-2.339000,0.747000,-45,0.000000,7,8
1,2.000000,-2.324000,0.807000,-45,0.000000,7,8
1,2.000000,-2.573000,0.871000,-45,0.000000,7,8
1,2.000000,-2.324000,0.648000,-45,0.000000,7,8
1,2.000000,-2.324000,0.705000,-45,0.000000,7,8
1,2.000000,-2.017000,0.627000,-46,0.000000,7,8
1,2.000000,-0.767000,2.212000,-44,0.000000,7,8
1,2.000000,-2.134000,0.743000,-44,0.000000,7,8
1,2.000000,-2.383000,0.806000,-48,0.000000,7,8
1,2.000000,-2.148000,0.659000,-50,0.000000,7,8
1,2.000000,-1.797000,0.566000,-48,0.000000,7,8
1,2.000000,-1.299000,0.598000,-44,0.000000,7,8
1,2.000000,-1.914000,0.558000,-45,0.000000,7,8
1,2.000000,-1.987000,0.719000,-43,0.000000,7,8
1,2.000000,-1.958000,0.574000,-43,0.000000,7,8
1,2.000000,-1.563000,0.297000,-43,0.000000,7,8
1,2.000000,-1.519000,0.270000,-46,0.000000,7,8
1,2.000000,-1.606000,0.315000,-44,0.000000,7,8
1,2.000000,-1.548000,0.351000,-48,0.000000,7,8
1,2.000000,-1.577000,0.303000,-46,0.000000,7,8
1,2.000000,-1.694000,0.239000,-47,0.000000,7,8
1,2.000000,-1.943000,0.642000,-45,0.000000,7,8
1,2.000000,-1.357000,0.310000,-46,0.000000,7,8
1,2.000000,-1.606000,0.312000,-53,0.000000,7,8
1,2.000000,-1.724000,0.476000,-45,0.000000,7,8
1,2.000000,-1.533000,0.450000,-45,0.000000,7,8
1,2.000000,-1.855000,0.650000,-41,0.000000,7,8
1,2.000000,-1.826000,0.540000,-51,0.000000,7,8
1,2.000000,-1.929000,0.644000,-46,0.000000,7,8
1,2.000000,-1.445000,0.359000,-45,0.000000,7,8
1,2.000000,-1.357000,0.198000,-45,0.000000,7,8
1,2.000000,-1.460000,0.430000,-43,0.000000,7,8
1,2.000000,-1.665000,0.482000,-43,0.000000,7,8
1,2.000000,-1.533000,0.418000,-44,0.000000,7,8
1,2.000000,-1.826000,0.488000,-47,0.000000,7,8
1,2.000000,-1.797000,0.396000,-48,0.000000,7,8
1,2.000000,-1.797000,0.324000,-49,0.000000,7,8
1,2.000000,-1.680000,0.271000,-49,0.000000,7,8
1,2.000000,-1.680000,0.503000,-47,0.000000,7,8
1,2.000000,-1.855000,0.630000,-45,0.000000,7,8
1,2.000000,-1.577000,0.312000,-44,0.000000,7,8
1,2.000000,-1.533000,0.279000,-44,0.000000,7,8
1,2.000000,-1.489000,0.320000,-45,0.000000,7,8
1,2.000000,-1.709000,0.383000,-44,0.000000,7,8
1,2.000000,-2.031000,0.762000,-45,0.000000,7,8
1,2.000000,-1.592000,0.220000,-48,0.000000,7,8
1,2.000000,-1.621000,0.341000,-46,0.000000,7,8
1,2.000000,-1.855000,0.553000,-46,0.000000,7,8
1,2.000000,-1.606000,0.242000,-48,0.000000,7,8
1,2.000000,-1.929000,0.563000,-45,0.000000,7,8
1,2.000000,-1.738000,0.475000,-43,0.000000,7,8
1,2.000000,-1.709000,0.460000,-42,0.000000,7,8
1,2.000000,-1.621000,0.360000,-43,0.000000,7,8
1,2.000000,-2.017000,0.664000,-41,0.000000,7,8
1,2.000000,-2.017000,0.687000,-45,0.000000,7,8
1,2.000000,-1.372000,0.287000,-44,0.000000,7,8
1,2.000000,-1.416000,0.318000,-42,0.000000,7,8
1,2.000000,-2.149000,0.680000,-47,0.000000,7,8
1,2.000000,-1.680000,0.441000,-43,0.000000,7,8
1,2.000000,-1.885000,0.641000,-42,0.000000,7,8
1,2.000000,-1.577000,0.492000,-42,0.000000,7,8
1,2.000000,-1.489000,0.436000,-43,0.000000,7,8
1,2.000000,-1.431000,0.356000,-42,0.000000,7,8
1,2.000000,-1.724000,0.575000,-43,0.000000,7,8
1,2.000000,-1.489000,0.250000,-44,0.000000,7,8
1,2.000000,-1.270000,0.316000,-43,0.000000,7,8
1,2.000000,-1.416000,0.262000,-43,0.000000,7,8
1,2.000000,-1.108000,0.197000,-43,0.000000,7,8
1,2.000000,-1.621000,0.441000,-44,0.000000,7,8
1,2.000000,-1.533000,0.359000,-44,0.000000,7,8
1,2.000000,-1.504000,0.321000,-43,0.000000,7,8
1,2.000000,-1.548000,0.351000,-43,0.000000,7,8
1,2.000000,-1.812000,0.533000,-42,0.000000,7,8
1,2.000000,-1.519000,0.409000,-43,0.000000,7,8
1,2.000000,-1.255000,0.200000,-43,0.000000,7,8
1,2.000000,-1.577000,0.410000,-43,0.000000,7,8
1,2.000000,-1.694000,0.435000,-44,0.000000,7,8
1,2.000000,-1.709000,0.337000,-43,0.000000,7,8
1,2.000000,-1.519000,0.296000,-42,0.000000,7,8
1,2.000000,-1.504000,0.404000,-42,0.000000,7,8
1,2.000000,-1.504000,0.389000,-42,0.000000,7,8
1,2.000000,-1.592000,0.445000,-42,0.000000,7,8
1,2.000000,-1.899000,0.598000,-42,0.000000,7,8
1,2.000000,-1.753000,0.661000,-42,0.000000,7,8
1,2.000000,-2.002000,0.619000,-41,0.000000,7,8
1,2.000000,-1.987000,0.636000,-42,0.000000,7,8
1,2.000000,-1.753000,0.447000,-42,0.000000,7,8
1,2.000000,-1.797000,0.568000,-42,0.000000,7,8
1,2.000000,-1.650000,0.452000,-42,0.000000,7,8
1,2.000000,-1.592000,0.408000,-42,0.000000,7,8
1,2.000000,-1.621000,0.430000,-42,0.000000,7,8
1,2.000000,-1.577000,0.497000,-42,0.000000,7,8
1,2.000000,-1.357000,0.414000,-42,0.000000,7,8
1,2.000000,-1.606000,0.378000,-43,0.000000,7,8
1,2.000000,-1.387000,0.302000,-43,0.000000,7,8
1,2.000000,-1.299000,0.278000,-44,0.000000,7,8
1,2.000000,-1.431000,0.376000,-45,0.000000,7,8
1,2.000000,-1.958000,0.547000,-44,0.000000,7,8
1,2.000000,-1.958000,0.542000,-44,0.000000,7,8
1,2.000000,-1.812000,0.527000,-44,0.000000,7,8
1,2.000000,-1.958000,0.534000,-44,0.000000,7,8
1,2.000000,-1.650000,0.481000,-44,0.000000,7,8
1,2.000000,-1.548000,0.436000,-44,0.000000,7,8
1,2.000000,-1.797000,0.563000,-44,0.000000,7,8
1,2.000000,-1.709000,0.455000,-44,0.000000,7,8
1,2.000000,-1.753000,0.540000,-45,0.000000,7,8
1,2.000000,-1.606000,0.476000,-45,0.000000,7,8
1,2.000000,-1.797000,0.593000,-46,0.000000,7,8
1,2.000000,-1.885000,0.495000,-45,0.000000,7,8
1,2.000000,-1.797000,0.549000,-46,0.000000,7,8
1,2.000000,-1.914000,0.675000,-46,0.000000,7,8
1,2.000000,-1.855000,0.654000,-46,0.000000,7,8
1,2.000000,-1.914000,0.603000,-44,0.000000,7,8
1,2.000000,-1.753000,0.537000,-44,0.000000,7,8
1,2.000000,-1.563000,0.363000,-46,0.000000,7,8
1,2.000000,-1.519000,0.370000,-45,0.000000,7,8
1,2.000000,-1.899000,0.690000,-42,0.000000,7,8
1,2.000000,-1.563000,0.470000,-45,0.000000,7,8
